Resumen de solapamientos — Feature: feature_13
Tolerancia: 0.0
Total coincidencias: 1904
Pares de páginas con solapamiento: 745

Par de páginas                            Solapamientos
pagina_62 <-> pagina_63                              3
pagina_63 <-> pagina_64                              3
pagina_63 <-> pagina_65                              3
pagina_64 <-> pagina_68                              3
pagina_65 <-> pagina_67                              3
pagina_65 <-> pagina_68                              3
pagina_66 <-> pagina_70                              3
pagina_66 <-> pagina_72                              3
pagina_67 <-> pagina_71                              3
pagina_68 <-> pagina_71                              3
pagina_69 <-> pagina_70                              3
pagina_7 <-> pagina_9                               3
pagina_70 <-> pagina_75                              3
pagina_71 <-> pagina_75                              3
pagina_72 <-> pagina_74                              3
pagina_72 <-> pagina_77                              3
pagina_73 <-> pagina_74                              3
pagina_73 <-> pagina_77                              3
pagina_74 <-> pagina_76                              3
pagina_76 <-> pagina_78                              3
pagina_77 <-> pagina_78                              3
pagina_79 <-> pagina_81                              3
pagina_80 <-> pagina_81                              3
pagina_82 <-> pagina_83                              3
pagina_84 <-> pagina_86                              3
pagina_84 <-> pagina_87                              3
pagina_85 <-> pagina_89                              3
pagina_86 <-> pagina_90                              3
pagina_87 <-> pagina_88                              3
pagina_88 <-> pagina_89                              3
pagina_88 <-> pagina_91                              3
pagina_89 <-> pagina_90                              3
pagina_89 <-> pagina_91                              3
pagina_90 <-> pagina_96                              3
pagina_93 <-> pagina_94                              3
pagina_94 <-> pagina_95                              3
pagina_94 <-> pagina_98                              3
pagina_96 <-> pagina_97                              3
pagina_97 <-> pagina_99                              3
pagina_1 <-> pagina_2                               2
pagina_100 <-> pagina_98                              2
pagina_100 <-> pagina_99                              2
pagina_12 <-> pagina_9                               2
pagina_13 <-> pagina_17                              2
pagina_13 <-> pagina_9                               2
pagina_14 <-> pagina_28                              2
pagina_15 <-> pagina_19                              2
pagina_15 <-> pagina_20                              2
pagina_15 <-> pagina_22                              2
pagina_16 <-> pagina_19                              2
pagina_16 <-> pagina_20                              2
pagina_16 <-> pagina_22                              2
pagina_18 <-> pagina_24                              2
pagina_18 <-> pagina_25                              2
pagina_19 <-> pagina_23                              2
pagina_19 <-> pagina_26                              2
pagina_2 <-> pagina_3                               2
pagina_20 <-> pagina_23                              2
pagina_20 <-> pagina_26                              2
pagina_21 <-> pagina_31                              2
pagina_22 <-> pagina_27                              2
pagina_23 <-> pagina_29                              2
pagina_23 <-> pagina_32                              2
pagina_24 <-> pagina_31                              2
pagina_25 <-> pagina_29                              2
pagina_25 <-> pagina_32                              2
pagina_26 <-> pagina_30                              2
pagina_26 <-> pagina_32                              2
pagina_27 <-> pagina_33                              2
pagina_28 <-> pagina_33                              2
pagina_29 <-> pagina_35                              2
pagina_29 <-> pagina_39                              2
pagina_3 <-> pagina_6                               2
pagina_30 <-> pagina_35                              2
pagina_30 <-> pagina_39                              2
pagina_31 <-> pagina_35                              2
pagina_31 <-> pagina_39                              2
pagina_32 <-> pagina_36                              2
pagina_32 <-> pagina_38                              2
pagina_33 <-> pagina_34                              2
pagina_34 <-> pagina_50                              2
pagina_35 <-> pagina_39                              2
pagina_35 <-> pagina_50                              2
pagina_36 <-> pagina_50                              2
pagina_37 <-> pagina_44                              2
pagina_37 <-> pagina_46                              2
pagina_37 <-> pagina_47                              2
pagina_37 <-> pagina_53                              2
pagina_37 <-> pagina_54                              2
pagina_38 <-> pagina_41                              2
pagina_38 <-> pagina_42                              2
pagina_39 <-> pagina_47                              2
pagina_39 <-> pagina_53                              2
pagina_40 <-> pagina_47                              2
pagina_40 <-> pagina_53                              2
pagina_40 <-> pagina_54                              2
pagina_41 <-> pagina_43                              2
pagina_41 <-> pagina_47                              2
pagina_41 <-> pagina_53                              2
pagina_42 <-> pagina_52                              2
pagina_42 <-> pagina_54                              2
pagina_43 <-> pagina_48                              2
pagina_43 <-> pagina_51                              2
pagina_43 <-> pagina_52                              2
pagina_43 <-> pagina_53                              2
pagina_45 <-> pagina_52                              2
pagina_48 <-> pagina_53                              2
pagina_49 <-> pagina_53                              2
pagina_49 <-> pagina_55                              2
pagina_5 <-> pagina_8                               2
pagina_50 <-> pagina_54                              2
pagina_50 <-> pagina_55                              2
pagina_51 <-> pagina_55                              2
pagina_52 <-> pagina_56                              2
pagina_52 <-> pagina_57                              2
pagina_52 <-> pagina_63                              2
pagina_53 <-> pagina_56                              2
pagina_53 <-> pagina_57                              2
pagina_53 <-> pagina_58                              2
pagina_53 <-> pagina_63                              2
pagina_53 <-> pagina_65                              2
pagina_54 <-> pagina_59                              2
pagina_54 <-> pagina_60                              2
pagina_54 <-> pagina_63                              2
pagina_54 <-> pagina_65                              2
pagina_55 <-> pagina_63                              2
pagina_57 <-> pagina_61                              2
pagina_59 <-> pagina_65                              2
pagina_6 <-> pagina_9                               2
pagina_60 <-> pagina_63                              2
pagina_60 <-> pagina_65                              2
pagina_61 <-> pagina_64                              2
pagina_62 <-> pagina_64                              2
pagina_62 <-> pagina_65                              2
pagina_64 <-> pagina_66                              2
pagina_64 <-> pagina_67                              2
pagina_64 <-> pagina_69                              2
pagina_65 <-> pagina_66                              2
pagina_65 <-> pagina_69                              2
pagina_66 <-> pagina_71                              2
pagina_67 <-> pagina_75                              2
pagina_68 <-> pagina_75                              2
pagina_69 <-> pagina_72                              2
pagina_70 <-> pagina_73                              2
pagina_70 <-> pagina_84                              2
pagina_71 <-> pagina_73                              2
pagina_72 <-> pagina_79                              2
pagina_72 <-> pagina_81                              2
pagina_73 <-> pagina_75                              2
pagina_73 <-> pagina_79                              2
pagina_73 <-> pagina_81                              2
pagina_74 <-> pagina_78                              2
pagina_77 <-> pagina_81                              2
pagina_78 <-> pagina_80                              2
pagina_78 <-> pagina_81                              2
pagina_79 <-> pagina_80                              2
pagina_80 <-> pagina_82                              2
pagina_80 <-> pagina_83                              2
pagina_80 <-> pagina_85                              2
pagina_81 <-> pagina_82                              2
pagina_81 <-> pagina_85                              2
pagina_81 <-> pagina_90                              2
pagina_82 <-> pagina_84                              2
pagina_82 <-> pagina_85                              2
pagina_83 <-> pagina_84                              2
pagina_83 <-> pagina_85                              2
pagina_84 <-> pagina_88                              2
pagina_84 <-> pagina_91                              2
pagina_85 <-> pagina_90                              2
pagina_85 <-> pagina_94                              2
pagina_86 <-> pagina_92                              2
pagina_87 <-> pagina_89                              2
pagina_87 <-> pagina_91                              2
pagina_87 <-> pagina_94                              2
pagina_88 <-> pagina_90                              2
pagina_89 <-> pagina_92                              2
pagina_91 <-> pagina_96                              2
pagina_92 <-> pagina_96                              2
pagina_93 <-> pagina_95                              2
pagina_94 <-> pagina_96                              2
pagina_94 <-> pagina_99                              2
pagina_95 <-> pagina_99                              2
pagina_96 <-> pagina_99                              2
pagina_1 <-> pagina_5                               1
pagina_10 <-> pagina_14                              1
pagina_10 <-> pagina_15                              1
pagina_10 <-> pagina_16                              1
pagina_10 <-> pagina_7                               1
pagina_100 <-> pagina_85                              1
pagina_100 <-> pagina_86                              1
pagina_100 <-> pagina_87                              1
pagina_100 <-> pagina_88                              1
pagina_100 <-> pagina_89                              1
pagina_100 <-> pagina_90                              1
pagina_100 <-> pagina_93                              1
pagina_100 <-> pagina_94                              1
pagina_100 <-> pagina_95                              1
pagina_100 <-> pagina_96                              1
pagina_11 <-> pagina_17                              1
pagina_11 <-> pagina_28                              1
pagina_11 <-> pagina_7                               1
pagina_12 <-> pagina_14                              1
pagina_12 <-> pagina_15                              1
pagina_12 <-> pagina_16                              1
pagina_13 <-> pagina_18                              1
pagina_13 <-> pagina_28                              1
pagina_13 <-> pagina_7                               1
pagina_14 <-> pagina_21                              1
pagina_14 <-> pagina_25                              1
pagina_15 <-> pagina_28                              1
pagina_16 <-> pagina_28                              1
pagina_16 <-> pagina_8                               1
pagina_17 <-> pagina_21                              1
pagina_17 <-> pagina_24                              1
pagina_17 <-> pagina_25                              1
pagina_17 <-> pagina_28                              1
pagina_19 <-> pagina_27                              1
pagina_19 <-> pagina_31                              1
pagina_2 <-> pagina_4                               1
pagina_20 <-> pagina_27                              1
pagina_20 <-> pagina_31                              1
pagina_21 <-> pagina_36                              1
pagina_22 <-> pagina_31                              1
pagina_22 <-> pagina_36                              1
pagina_23 <-> pagina_30                              1
pagina_23 <-> pagina_36                              1
pagina_24 <-> pagina_36                              1
pagina_25 <-> pagina_30                              1
pagina_25 <-> pagina_36                              1
pagina_26 <-> pagina_36                              1
pagina_26 <-> pagina_39                              1
pagina_27 <-> pagina_35                              1
pagina_27 <-> pagina_36                              1
pagina_27 <-> pagina_39                              1
pagina_28 <-> pagina_35                              1
pagina_28 <-> pagina_36                              1
pagina_28 <-> pagina_39                              1
pagina_3 <-> pagina_7                               1
pagina_32 <-> pagina_37                              1
pagina_32 <-> pagina_39                              1
pagina_32 <-> pagina_40                              1
pagina_32 <-> pagina_42                              1
pagina_32 <-> pagina_44                              1
pagina_32 <-> pagina_54                              1
pagina_33 <-> pagina_36                              1
pagina_33 <-> pagina_38                              1
pagina_33 <-> pagina_39                              1
pagina_33 <-> pagina_44                              1
pagina_34 <-> pagina_41                              1
pagina_34 <-> pagina_42                              1
pagina_34 <-> pagina_44                              1
pagina_34 <-> pagina_46                              1
pagina_34 <-> pagina_54                              1
pagina_35 <-> pagina_42                              1
pagina_35 <-> pagina_44                              1
pagina_35 <-> pagina_54                              1
pagina_36 <-> pagina_41                              1
pagina_36 <-> pagina_42                              1
pagina_36 <-> pagina_46                              1
pagina_36 <-> pagina_54                              1
pagina_38 <-> pagina_44                              1
pagina_38 <-> pagina_46                              1
pagina_38 <-> pagina_47                              1
pagina_38 <-> pagina_53                              1
pagina_38 <-> pagina_54                              1
pagina_39 <-> pagina_43                              1
pagina_39 <-> pagina_49                              1
pagina_39 <-> pagina_52                              1
pagina_39 <-> pagina_54                              1
pagina_4 <-> pagina_8                               1
pagina_40 <-> pagina_43                              1
pagina_40 <-> pagina_49                              1
pagina_40 <-> pagina_52                              1
pagina_41 <-> pagina_45                              1
pagina_41 <-> pagina_49                              1
pagina_41 <-> pagina_52                              1
pagina_41 <-> pagina_54                              1
pagina_42 <-> pagina_48                              1
pagina_42 <-> pagina_49                              1
pagina_42 <-> pagina_51                              1
pagina_43 <-> pagina_49                              1
pagina_44 <-> pagina_49                              1
pagina_44 <-> pagina_54                              1
pagina_45 <-> pagina_49                              1
pagina_45 <-> pagina_59                              1
pagina_46 <-> pagina_49                              1
pagina_46 <-> pagina_54                              1
pagina_47 <-> pagina_54                              1
pagina_47 <-> pagina_56                              1
pagina_47 <-> pagina_57                              1
pagina_47 <-> pagina_59                              1
pagina_48 <-> pagina_56                              1
pagina_48 <-> pagina_57                              1
pagina_48 <-> pagina_59                              1
pagina_49 <-> pagina_54                              1
pagina_49 <-> pagina_56                              1
pagina_49 <-> pagina_57                              1
pagina_49 <-> pagina_59                              1
pagina_49 <-> pagina_60                              1
pagina_5 <-> pagina_9                               1
pagina_50 <-> pagina_56                              1
pagina_50 <-> pagina_57                              1
pagina_50 <-> pagina_59                              1
pagina_50 <-> pagina_60                              1
pagina_51 <-> pagina_54                              1
pagina_51 <-> pagina_56                              1
pagina_51 <-> pagina_57                              1
pagina_51 <-> pagina_59                              1
pagina_51 <-> pagina_60                              1
pagina_52 <-> pagina_58                              1
pagina_52 <-> pagina_59                              1
pagina_52 <-> pagina_60                              1
pagina_52 <-> pagina_65                              1
pagina_53 <-> pagina_59                              1
pagina_53 <-> pagina_60                              1
pagina_53 <-> pagina_67                              1
pagina_53 <-> pagina_70                              1
pagina_54 <-> pagina_67                              1
pagina_54 <-> pagina_70                              1
pagina_55 <-> pagina_61                              1
pagina_55 <-> pagina_67                              1
pagina_55 <-> pagina_70                              1
pagina_56 <-> pagina_62                              1
pagina_56 <-> pagina_63                              1
pagina_56 <-> pagina_67                              1
pagina_56 <-> pagina_70                              1
pagina_57 <-> pagina_63                              1
pagina_57 <-> pagina_67                              1
pagina_57 <-> pagina_70                              1
pagina_58 <-> pagina_62                              1
pagina_58 <-> pagina_63                              1
pagina_58 <-> pagina_67                              1
pagina_58 <-> pagina_70                              1
pagina_59 <-> pagina_64                              1
pagina_60 <-> pagina_64                              1
pagina_63 <-> pagina_68                              1
pagina_63 <-> pagina_69                              1
pagina_63 <-> pagina_81                              1
pagina_64 <-> pagina_71                              1
pagina_64 <-> pagina_72                              1
pagina_64 <-> pagina_81                              1
pagina_64 <-> pagina_88                              1
pagina_65 <-> pagina_70                              1
pagina_65 <-> pagina_71                              1
pagina_65 <-> pagina_72                              1
pagina_65 <-> pagina_81                              1
pagina_65 <-> pagina_88                              1
pagina_66 <-> pagina_75                              1
pagina_66 <-> pagina_79                              1
pagina_66 <-> pagina_84                              1
pagina_66 <-> pagina_88                              1
pagina_67 <-> pagina_78                              1
pagina_67 <-> pagina_79                              1
pagina_67 <-> pagina_84                              1
pagina_67 <-> pagina_88                              1
pagina_68 <-> pagina_78                              1
pagina_68 <-> pagina_79                              1
pagina_68 <-> pagina_81                              1
pagina_68 <-> pagina_84                              1
pagina_68 <-> pagina_88                              1
pagina_69 <-> pagina_71                              1
pagina_69 <-> pagina_75                              1
pagina_69 <-> pagina_79                              1
pagina_69 <-> pagina_81                              1
pagina_69 <-> pagina_84                              1
pagina_70 <-> pagina_74                              1
pagina_70 <-> pagina_77                              1
pagina_70 <-> pagina_78                              1
pagina_70 <-> pagina_79                              1
pagina_70 <-> pagina_81                              1
pagina_70 <-> pagina_90                              1
pagina_71 <-> pagina_74                              1
pagina_71 <-> pagina_77                              1
pagina_71 <-> pagina_78                              1
pagina_71 <-> pagina_81                              1
pagina_71 <-> pagina_84                              1
pagina_71 <-> pagina_88                              1
pagina_71 <-> pagina_90                              1
pagina_72 <-> pagina_76                              1
pagina_72 <-> pagina_78                              1
pagina_72 <-> pagina_84                              1
pagina_72 <-> pagina_88                              1
pagina_72 <-> pagina_90                              1
pagina_73 <-> pagina_76                              1
pagina_73 <-> pagina_84                              1
pagina_73 <-> pagina_90                              1
pagina_74 <-> pagina_81                              1
pagina_74 <-> pagina_84                              1
pagina_74 <-> pagina_88                              1
pagina_75 <-> pagina_80                              1
pagina_75 <-> pagina_81                              1
pagina_75 <-> pagina_83                              1
pagina_75 <-> pagina_84                              1
pagina_75 <-> pagina_88                              1
pagina_75 <-> pagina_96                              1
pagina_76 <-> pagina_81                              1
pagina_76 <-> pagina_88                              1
pagina_76 <-> pagina_96                              1
pagina_77 <-> pagina_84                              1
pagina_77 <-> pagina_88                              1
pagina_77 <-> pagina_96                              1
pagina_78 <-> pagina_83                              1
pagina_78 <-> pagina_85                              1
pagina_78 <-> pagina_88                              1
pagina_78 <-> pagina_91                              1
pagina_78 <-> pagina_96                              1
pagina_79 <-> pagina_83                              1
pagina_79 <-> pagina_84                              1
pagina_79 <-> pagina_85                              1
pagina_79 <-> pagina_88                              1
pagina_79 <-> pagina_91                              1
pagina_79 <-> pagina_96                              1
pagina_80 <-> pagina_87                              1
pagina_80 <-> pagina_90                              1
pagina_80 <-> pagina_91                              1
pagina_80 <-> pagina_94                              1
pagina_80 <-> pagina_98                              1
pagina_81 <-> pagina_83                              1
pagina_81 <-> pagina_87                              1
pagina_81 <-> pagina_91                              1
pagina_81 <-> pagina_94                              1
pagina_81 <-> pagina_96                              1
pagina_81 <-> pagina_98                              1
pagina_82 <-> pagina_87                              1
pagina_82 <-> pagina_90                              1
pagina_82 <-> pagina_94                              1
pagina_82 <-> pagina_98                              1
pagina_82 <-> pagina_99                              1
pagina_83 <-> pagina_87                              1
pagina_83 <-> pagina_94                              1
pagina_83 <-> pagina_98                              1
pagina_83 <-> pagina_99                              1
pagina_84 <-> pagina_89                              1
pagina_84 <-> pagina_94                              1
pagina_84 <-> pagina_99                              1
pagina_85 <-> pagina_92                              1
pagina_85 <-> pagina_96                              1
pagina_85 <-> pagina_98                              1
pagina_85 <-> pagina_99                              1
pagina_86 <-> pagina_94                              1
pagina_86 <-> pagina_96                              1
pagina_87 <-> pagina_90                              1
pagina_87 <-> pagina_96                              1
pagina_87 <-> pagina_98                              1
pagina_88 <-> pagina_92                              1
pagina_88 <-> pagina_96                              1
pagina_89 <-> pagina_96                              1
pagina_90 <-> pagina_93                              1
pagina_90 <-> pagina_94                              1
pagina_90 <-> pagina_98                              1
pagina_91 <-> pagina_93                              1
pagina_91 <-> pagina_94                              1
pagina_91 <-> pagina_98                              1
pagina_92 <-> pagina_93                              1
pagina_92 <-> pagina_94                              1
pagina_92 <-> pagina_98                              1
pagina_93 <-> pagina_96                              1
pagina_93 <-> pagina_98                              1
pagina_93 <-> pagina_99                              1
pagina_94 <-> pagina_97                              1
pagina_95 <-> pagina_96                              1
pagina_95 <-> pagina_97                              1
pagina_95 <-> pagina_98                              1
