Resumen de solapamientos — Feature: feature_1
Tolerancia: 0.0
Total coincidencias: 11958
Pares de páginas con solapamiento: 2005

Par de páginas                            Solapamientos
pagina_100 <-> pagina_64                             14
pagina_100 <-> pagina_87                             14
pagina_13 <-> pagina_50                             14
pagina_13 <-> pagina_54                             14
pagina_13 <-> pagina_77                             14
pagina_15 <-> pagina_57                             14
pagina_15 <-> pagina_77                             14
pagina_15 <-> pagina_78                             14
pagina_15 <-> pagina_92                             14
pagina_20 <-> pagina_75                             14
pagina_26 <-> pagina_54                             14
pagina_26 <-> pagina_99                             14
pagina_34 <-> pagina_41                             14
pagina_34 <-> pagina_58                             14
pagina_34 <-> pagina_73                             14
pagina_34 <-> pagina_75                             14
pagina_36 <-> pagina_48                             14
pagina_36 <-> pagina_57                             14
pagina_36 <-> pagina_99                             14
pagina_37 <-> pagina_78                             14
pagina_41 <-> pagina_79                             14
pagina_41 <-> pagina_8                              14
pagina_42 <-> pagina_58                             14
pagina_42 <-> pagina_70                             14
pagina_48 <-> pagina_57                             14
pagina_48 <-> pagina_6                              14
pagina_48 <-> pagina_8                              14
pagina_49 <-> pagina_70                             14
pagina_49 <-> pagina_73                             14
pagina_50 <-> pagina_62                             14
pagina_51 <-> pagina_92                             14
pagina_52 <-> pagina_74                             14
pagina_58 <-> pagina_92                             14
pagina_64 <-> pagina_99                             14
pagina_70 <-> pagina_73                             14
pagina_70 <-> pagina_87                             14
pagina_74 <-> pagina_79                             14
pagina_79 <-> pagina_87                             14
pagina_79 <-> pagina_99                             14
pagina_8 <-> pagina_87                             14
pagina_1 <-> pagina_15                             13
pagina_1 <-> pagina_74                             13
pagina_100 <-> pagina_15                             13
pagina_100 <-> pagina_41                             13
pagina_100 <-> pagina_48                             13
pagina_100 <-> pagina_58                             13
pagina_100 <-> pagina_82                             13
pagina_13 <-> pagina_37                             13
pagina_13 <-> pagina_70                             13
pagina_13 <-> pagina_79                             13
pagina_15 <-> pagina_54                             13
pagina_20 <-> pagina_70                             13
pagina_20 <-> pagina_84                             13
pagina_26 <-> pagina_37                             13
pagina_26 <-> pagina_52                             13
pagina_34 <-> pagina_57                             13
pagina_41 <-> pagina_54                             13
pagina_41 <-> pagina_87                             13
pagina_49 <-> pagina_58                             13
pagina_51 <-> pagina_57                             13
pagina_51 <-> pagina_77                             13
pagina_54 <-> pagina_73                             13
pagina_57 <-> pagina_64                             13
pagina_64 <-> pagina_74                             13
pagina_64 <-> pagina_79                             13
pagina_82 <-> pagina_92                             13
pagina_1 <-> pagina_13                             12
pagina_1 <-> pagina_52                             12
pagina_13 <-> pagina_62                             12
pagina_13 <-> pagina_88                             12
pagina_13 <-> pagina_92                             12
pagina_13 <-> pagina_96                             12
pagina_15 <-> pagina_37                             12
pagina_15 <-> pagina_75                             12
pagina_15 <-> pagina_8                              12
pagina_21 <-> pagina_45                             12
pagina_26 <-> pagina_50                             12
pagina_26 <-> pagina_64                             12
pagina_26 <-> pagina_78                             12
pagina_34 <-> pagina_42                             12
pagina_34 <-> pagina_49                             12
pagina_34 <-> pagina_87                             12
pagina_34 <-> pagina_99                             12
pagina_41 <-> pagina_70                             12
pagina_42 <-> pagina_75                             12
pagina_42 <-> pagina_99                             12
pagina_50 <-> pagina_78                             12
pagina_54 <-> pagina_74                             12
pagina_55 <-> pagina_64                             12
pagina_57 <-> pagina_62                             12
pagina_58 <-> pagina_62                             12
pagina_60 <-> pagina_64                             12
pagina_62 <-> pagina_84                             12
pagina_62 <-> pagina_99                             12
pagina_64 <-> pagina_77                             12
pagina_64 <-> pagina_78                             12
pagina_74 <-> pagina_77                             12
pagina_1 <-> pagina_78                             11
pagina_1 <-> pagina_96                             11
pagina_13 <-> pagina_49                             11
pagina_13 <-> pagina_57                             11
pagina_13 <-> pagina_60                             11
pagina_13 <-> pagina_82                             11
pagina_15 <-> pagina_50                             11
pagina_15 <-> pagina_79                             11
pagina_15 <-> pagina_84                             11
pagina_15 <-> pagina_96                             11
pagina_20 <-> pagina_64                             11
pagina_20 <-> pagina_99                             11
pagina_26 <-> pagina_75                             11
pagina_26 <-> pagina_77                             11
pagina_3 <-> pagina_45                             11
pagina_31 <-> pagina_80                             11
pagina_32 <-> pagina_97                             11
pagina_37 <-> pagina_50                             11
pagina_37 <-> pagina_74                             11
pagina_42 <-> pagina_49                             11
pagina_42 <-> pagina_87                             11
pagina_45 <-> pagina_71                             11
pagina_48 <-> pagina_50                             11
pagina_48 <-> pagina_77                             11
pagina_49 <-> pagina_84                             11
pagina_49 <-> pagina_99                             11
pagina_50 <-> pagina_74                             11
pagina_50 <-> pagina_99                             11
pagina_51 <-> pagina_54                             11
pagina_51 <-> pagina_84                             11
pagina_51 <-> pagina_9                              11
pagina_52 <-> pagina_81                             11
pagina_52 <-> pagina_99                             11
pagina_57 <-> pagina_58                             11
pagina_6 <-> pagina_75                             11
pagina_62 <-> pagina_64                             11
pagina_62 <-> pagina_75                             11
pagina_64 <-> pagina_73                             11
pagina_70 <-> pagina_99                             11
pagina_73 <-> pagina_8                              11
pagina_74 <-> pagina_96                             11
pagina_78 <-> pagina_79                             11
pagina_78 <-> pagina_96                             11
pagina_82 <-> pagina_84                             11
pagina_82 <-> pagina_87                             11
pagina_84 <-> pagina_87                             11
pagina_9 <-> pagina_99                             11
pagina_100 <-> pagina_26                             10
pagina_13 <-> pagina_34                             10
pagina_15 <-> pagina_49                             10
pagina_15 <-> pagina_70                             10
pagina_20 <-> pagina_34                             10
pagina_20 <-> pagina_41                             10
pagina_20 <-> pagina_73                             10
pagina_21 <-> pagina_3                              10
pagina_21 <-> pagina_31                             10
pagina_21 <-> pagina_80                             10
pagina_25 <-> pagina_71                             10
pagina_26 <-> pagina_65                             10
pagina_26 <-> pagina_88                             10
pagina_32 <-> pagina_71                             10
pagina_34 <-> pagina_74                             10
pagina_34 <-> pagina_82                             10
pagina_37 <-> pagina_88                             10
pagina_39 <-> pagina_64                             10
pagina_4 <-> pagina_5                              10
pagina_41 <-> pagina_62                             10
pagina_41 <-> pagina_92                             10
pagina_42 <-> pagina_82                             10
pagina_48 <-> pagina_75                             10
pagina_48 <-> pagina_92                             10
pagina_50 <-> pagina_60                             10
pagina_51 <-> pagina_87                             10
pagina_52 <-> pagina_64                             10
pagina_52 <-> pagina_72                             10
pagina_52 <-> pagina_77                             10
pagina_52 <-> pagina_78                             10
pagina_52 <-> pagina_96                             10
pagina_54 <-> pagina_82                             10
pagina_6 <-> pagina_73                             10
pagina_60 <-> pagina_78                             10
pagina_63 <-> pagina_66                             10
pagina_64 <-> pagina_66                             10
pagina_64 <-> pagina_87                             10
pagina_67 <-> pagina_91                             10
pagina_71 <-> pagina_99                             10
pagina_73 <-> pagina_79                             10
pagina_73 <-> pagina_84                             10
pagina_74 <-> pagina_81                             10
pagina_74 <-> pagina_88                             10
pagina_74 <-> pagina_92                             10
pagina_78 <-> pagina_88                             10
pagina_78 <-> pagina_99                             10
pagina_1 <-> pagina_26                              9
pagina_100 <-> pagina_51                              9
pagina_100 <-> pagina_52                              9
pagina_100 <-> pagina_74                              9
pagina_100 <-> pagina_78                              9
pagina_13 <-> pagina_20                              9
pagina_13 <-> pagina_71                              9
pagina_13 <-> pagina_81                              9
pagina_15 <-> pagina_33                              9
pagina_15 <-> pagina_34                              9
pagina_15 <-> pagina_6                               9
pagina_15 <-> pagina_60                              9
pagina_15 <-> pagina_81                              9
pagina_17 <-> pagina_35                              9
pagina_20 <-> pagina_42                              9
pagina_20 <-> pagina_58                              9
pagina_25 <-> pagina_95                              9
pagina_26 <-> pagina_33                              9
pagina_26 <-> pagina_60                              9
pagina_26 <-> pagina_62                              9
pagina_26 <-> pagina_8                               9
pagina_26 <-> pagina_84                              9
pagina_26 <-> pagina_92                              9
pagina_30 <-> pagina_52                              9
pagina_30 <-> pagina_81                              9
pagina_31 <-> pagina_45                              9
pagina_34 <-> pagina_48                              9
pagina_34 <-> pagina_64                              9
pagina_36 <-> pagina_41                              9
pagina_37 <-> pagina_75                              9
pagina_41 <-> pagina_58                              9
pagina_41 <-> pagina_64                              9
pagina_41 <-> pagina_99                              9
pagina_48 <-> pagina_70                              9
pagina_48 <-> pagina_84                              9
pagina_51 <-> pagina_64                              9
pagina_51 <-> pagina_82                              9
pagina_52 <-> pagina_54                              9
pagina_52 <-> pagina_79                              9
pagina_52 <-> pagina_92                              9
pagina_53 <-> pagina_71                              9
pagina_55 <-> pagina_60                              9
pagina_55 <-> pagina_70                              9
pagina_58 <-> pagina_82                              9
pagina_58 <-> pagina_87                              9
pagina_6 <-> pagina_87                              9
pagina_6 <-> pagina_99                              9
pagina_63 <-> pagina_64                              9
pagina_66 <-> pagina_73                              9
pagina_71 <-> pagina_95                              9
pagina_71 <-> pagina_97                              9
pagina_72 <-> pagina_81                              9
pagina_77 <-> pagina_78                              9
pagina_78 <-> pagina_92                              9
pagina_79 <-> pagina_82                              9
pagina_87 <-> pagina_99                              9
pagina_1 <-> pagina_37                              8
pagina_1 <-> pagina_64                              8
pagina_1 <-> pagina_72                              8
pagina_1 <-> pagina_79                              8
pagina_1 <-> pagina_81                              8
pagina_1 <-> pagina_99                              8
pagina_10 <-> pagina_85                              8
pagina_100 <-> pagina_9                               8
pagina_13 <-> pagina_30                              8
pagina_13 <-> pagina_55                              8
pagina_13 <-> pagina_72                              8
pagina_14 <-> pagina_67                              8
pagina_15 <-> pagina_30                              8
pagina_15 <-> pagina_42                              8
pagina_15 <-> pagina_55                              8
pagina_15 <-> pagina_62                              8
pagina_15 <-> pagina_65                              8
pagina_18 <-> pagina_91                              8
pagina_26 <-> pagina_42                              8
pagina_26 <-> pagina_6                               8
pagina_26 <-> pagina_79                              8
pagina_28 <-> pagina_76                              8
pagina_28 <-> pagina_85                              8
pagina_32 <-> pagina_53                              8
pagina_33 <-> pagina_69                              8
pagina_33 <-> pagina_74                              8
pagina_36 <-> pagina_51                              8
pagina_36 <-> pagina_73                              8
pagina_37 <-> pagina_60                              8
pagina_37 <-> pagina_64                              8
pagina_38 <-> pagina_4                               8
pagina_38 <-> pagina_5                               8
pagina_39 <-> pagina_66                              8
pagina_40 <-> pagina_5                               8
pagina_41 <-> pagina_42                              8
pagina_41 <-> pagina_6                               8
pagina_41 <-> pagina_84                              8
pagina_42 <-> pagina_51                              8
pagina_42 <-> pagina_73                              8
pagina_45 <-> pagina_80                              8
pagina_48 <-> pagina_58                              8
pagina_48 <-> pagina_62                              8
pagina_48 <-> pagina_82                              8
pagina_48 <-> pagina_99                              8
pagina_5 <-> pagina_90                              8
pagina_50 <-> pagina_51                              8
pagina_52 <-> pagina_57                              8
pagina_52 <-> pagina_69                              8
pagina_54 <-> pagina_71                              8
pagina_54 <-> pagina_78                              8
pagina_54 <-> pagina_9                               8
pagina_55 <-> pagina_63                              8
pagina_55 <-> pagina_92                              8
pagina_57 <-> pagina_74                              8
pagina_58 <-> pagina_64                              8
pagina_58 <-> pagina_73                              8
pagina_61 <-> pagina_63                              8
pagina_61 <-> pagina_73                              8
pagina_61 <-> pagina_92                              8
pagina_62 <-> pagina_73                              8
pagina_62 <-> pagina_78                              8
pagina_63 <-> pagina_70                              8
pagina_63 <-> pagina_73                              8
pagina_64 <-> pagina_84                              8
pagina_65 <-> pagina_74                              8
pagina_66 <-> pagina_70                              8
pagina_70 <-> pagina_82                              8
pagina_71 <-> pagina_75                              8
pagina_73 <-> pagina_99                              8
pagina_75 <-> pagina_9                               8
pagina_77 <-> pagina_9                               8
pagina_9 <-> pagina_92                              8
pagina_1 <-> pagina_100                             7
pagina_1 <-> pagina_77                              7
pagina_1 <-> pagina_92                              7
pagina_10 <-> pagina_27                              7
pagina_10 <-> pagina_76                              7
pagina_100 <-> pagina_39                              7
pagina_13 <-> pagina_58                              7
pagina_13 <-> pagina_6                               7
pagina_13 <-> pagina_69                              7
pagina_13 <-> pagina_91                              7
pagina_14 <-> pagina_91                              7
pagina_15 <-> pagina_20                              7
pagina_15 <-> pagina_32                              7
pagina_15 <-> pagina_36                              7
pagina_15 <-> pagina_69                              7
pagina_15 <-> pagina_72                              7
pagina_15 <-> pagina_82                              7
pagina_20 <-> pagina_39                              7
pagina_20 <-> pagina_51                              7
pagina_20 <-> pagina_66                              7
pagina_20 <-> pagina_78                              7
pagina_21 <-> pagina_71                              7
pagina_25 <-> pagina_67                              7
pagina_26 <-> pagina_34                              7
pagina_26 <-> pagina_49                              7
pagina_26 <-> pagina_58                              7
pagina_26 <-> pagina_69                              7
pagina_26 <-> pagina_71                              7
pagina_26 <-> pagina_96                              7
pagina_3 <-> pagina_31                              7
pagina_3 <-> pagina_71                              7
pagina_3 <-> pagina_80                              7
pagina_30 <-> pagina_69                              7
pagina_30 <-> pagina_72                              7
pagina_30 <-> pagina_74                              7
pagina_33 <-> pagina_52                              7
pagina_33 <-> pagina_81                              7
pagina_34 <-> pagina_51                              7
pagina_34 <-> pagina_52                              7
pagina_35 <-> pagina_83                              7
pagina_36 <-> pagina_64                              7
pagina_37 <-> pagina_79                              7
pagina_37 <-> pagina_96                              7
pagina_37 <-> pagina_99                              7
pagina_38 <-> pagina_40                              7
pagina_39 <-> pagina_63                              7
pagina_39 <-> pagina_70                              7
pagina_39 <-> pagina_73                              7
pagina_39 <-> pagina_8                               7
pagina_4 <-> pagina_40                              7
pagina_4 <-> pagina_90                              7
pagina_41 <-> pagina_51                              7
pagina_46 <-> pagina_91                              7
pagina_49 <-> pagina_64                              7
pagina_49 <-> pagina_74                              7
pagina_49 <-> pagina_78                              7
pagina_5 <-> pagina_85                              7
pagina_50 <-> pagina_88                              7
pagina_51 <-> pagina_70                              7
pagina_51 <-> pagina_8                               7
pagina_52 <-> pagina_62                              7
pagina_53 <-> pagina_97                              7
pagina_53 <-> pagina_99                              7
pagina_55 <-> pagina_8                               7
pagina_57 <-> pagina_9                               7
pagina_58 <-> pagina_78                              7
pagina_6 <-> pagina_74                              7
pagina_60 <-> pagina_75                              7
pagina_60 <-> pagina_8                               7
pagina_60 <-> pagina_88                              7
pagina_60 <-> pagina_92                              7
pagina_61 <-> pagina_66                              7
pagina_61 <-> pagina_70                              7
pagina_62 <-> pagina_74                              7
pagina_62 <-> pagina_82                              7
pagina_63 <-> pagina_92                              7
pagina_64 <-> pagina_81                              7
pagina_64 <-> pagina_82                              7
pagina_65 <-> pagina_84                              7
pagina_65 <-> pagina_99                              7
pagina_66 <-> pagina_92                              7
pagina_67 <-> pagina_95                              7
pagina_69 <-> pagina_81                              7
pagina_70 <-> pagina_78                              7
pagina_71 <-> pagina_77                              7
pagina_72 <-> pagina_74                              7
pagina_72 <-> pagina_77                              7
pagina_72 <-> pagina_96                              7
pagina_72 <-> pagina_99                              7
pagina_73 <-> pagina_87                              7
pagina_74 <-> pagina_75                              7
pagina_74 <-> pagina_84                              7
pagina_75 <-> pagina_78                              7
pagina_76 <-> pagina_85                              7
pagina_77 <-> pagina_81                              7
pagina_77 <-> pagina_96                              7
pagina_81 <-> pagina_96                              7
pagina_1 <-> pagina_30                              6
pagina_1 <-> pagina_50                              6
pagina_1 <-> pagina_54                              6
pagina_10 <-> pagina_28                              6
pagina_100 <-> pagina_71                              6
pagina_100 <-> pagina_88                              6
pagina_100 <-> pagina_91                              6
pagina_100 <-> pagina_96                              6
pagina_11 <-> pagina_2                               6
pagina_12 <-> pagina_16                              6
pagina_12 <-> pagina_29                              6
pagina_12 <-> pagina_44                              6
pagina_13 <-> pagina_32                              6
pagina_13 <-> pagina_41                              6
pagina_13 <-> pagina_42                              6
pagina_13 <-> pagina_65                              6
pagina_13 <-> pagina_84                              6
pagina_13 <-> pagina_87                              6
pagina_14 <-> pagina_46                              6
pagina_15 <-> pagina_53                              6
pagina_15 <-> pagina_58                              6
pagina_15 <-> pagina_71                              6
pagina_15 <-> pagina_73                              6
pagina_15 <-> pagina_88                              6
pagina_17 <-> pagina_83                              6
pagina_18 <-> pagina_46                              6
pagina_18 <-> pagina_67                              6
pagina_20 <-> pagina_60                              6
pagina_20 <-> pagina_82                              6
pagina_22 <-> pagina_89                              6
pagina_26 <-> pagina_30                              6
pagina_26 <-> pagina_32                              6
pagina_26 <-> pagina_36                              6
pagina_26 <-> pagina_53                              6
pagina_26 <-> pagina_57                              6
pagina_26 <-> pagina_70                              6
pagina_26 <-> pagina_72                              6
pagina_26 <-> pagina_81                              6
pagina_27 <-> pagina_86                              6
pagina_29 <-> pagina_44                              6
pagina_30 <-> pagina_33                              6
pagina_30 <-> pagina_77                              6
pagina_32 <-> pagina_99                              6
pagina_33 <-> pagina_65                              6
pagina_35 <-> pagina_93                              6
pagina_36 <-> pagina_74                              6
pagina_37 <-> pagina_49                              6
pagina_37 <-> pagina_52                              6
pagina_37 <-> pagina_54                              6
pagina_37 <-> pagina_92                              6
pagina_38 <-> pagina_85                              6
pagina_38 <-> pagina_90                              6
pagina_39 <-> pagina_50                              6
pagina_39 <-> pagina_51                              6
pagina_39 <-> pagina_92                              6
pagina_4 <-> pagina_85                              6
pagina_40 <-> pagina_85                              6
pagina_40 <-> pagina_90                              6
pagina_41 <-> pagina_48                              6
pagina_42 <-> pagina_64                              6
pagina_42 <-> pagina_74                              6
pagina_45 <-> pagina_8                               6
pagina_46 <-> pagina_67                              6
pagina_47 <-> pagina_83                              6
pagina_49 <-> pagina_88                              6
pagina_50 <-> pagina_55                              6
pagina_50 <-> pagina_96                              6
pagina_51 <-> pagina_62                              6
pagina_51 <-> pagina_73                              6
pagina_51 <-> pagina_79                              6
pagina_52 <-> pagina_6                               6
pagina_52 <-> pagina_70                              6
pagina_52 <-> pagina_71                              6
pagina_52 <-> pagina_8                               6
pagina_53 <-> pagina_6                               6
pagina_53 <-> pagina_65                              6
pagina_54 <-> pagina_60                              6
pagina_54 <-> pagina_65                              6
pagina_54 <-> pagina_81                              6
pagina_55 <-> pagina_61                              6
pagina_55 <-> pagina_66                              6
pagina_55 <-> pagina_73                              6
pagina_56 <-> pagina_98                              6
pagina_57 <-> pagina_71                              6
pagina_57 <-> pagina_78                              6
pagina_58 <-> pagina_74                              6
pagina_58 <-> pagina_75                              6
pagina_58 <-> pagina_99                              6
pagina_6 <-> pagina_82                              6
pagina_60 <-> pagina_70                              6
pagina_60 <-> pagina_74                              6
pagina_61 <-> pagina_64                              6
pagina_62 <-> pagina_71                              6
pagina_64 <-> pagina_71                              6
pagina_64 <-> pagina_96                              6
pagina_67 <-> pagina_71                              6
pagina_69 <-> pagina_74                              6
pagina_71 <-> pagina_8                               6
pagina_71 <-> pagina_91                              6
pagina_74 <-> pagina_8                               6
pagina_77 <-> pagina_88                              6
pagina_78 <-> pagina_8                               6
pagina_78 <-> pagina_82                              6
pagina_79 <-> pagina_96                              6
pagina_81 <-> pagina_99                              6
pagina_88 <-> pagina_92                              6
pagina_88 <-> pagina_99                              6
pagina_96 <-> pagina_99                              6
pagina_1 <-> pagina_34                              5
pagina_1 <-> pagina_62                              5
pagina_1 <-> pagina_69                              5
pagina_1 <-> pagina_88                              5
pagina_100 <-> pagina_14                              5
pagina_100 <-> pagina_37                              5
pagina_100 <-> pagina_60                              5
pagina_100 <-> pagina_63                              5
pagina_100 <-> pagina_66                              5
pagina_13 <-> pagina_33                              5
pagina_13 <-> pagina_36                              5
pagina_13 <-> pagina_48                              5
pagina_13 <-> pagina_53                              5
pagina_13 <-> pagina_97                              5
pagina_14 <-> pagina_18                              5
pagina_14 <-> pagina_25                              5
pagina_14 <-> pagina_95                              5
pagina_15 <-> pagina_41                              5
pagina_15 <-> pagina_87                              5
pagina_15 <-> pagina_91                              5
pagina_15 <-> pagina_97                              5
pagina_16 <-> pagina_29                              5
pagina_16 <-> pagina_44                              5
pagina_17 <-> pagina_93                              5
pagina_20 <-> pagina_26                              5
pagina_20 <-> pagina_63                              5
pagina_20 <-> pagina_74                              5
pagina_20 <-> pagina_88                              5
pagina_25 <-> pagina_45                              5
pagina_26 <-> pagina_82                              5
pagina_26 <-> pagina_87                              5
pagina_26 <-> pagina_97                              5
pagina_27 <-> pagina_7                               5
